Ticker,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Avg Volume,Rel Volume,Price,Change,Volume
LBGJ,0.0676,0.15439999999999998,-0.1125,-0.5549000000000001,,-0.5884,0.056299999999999996,0.0483,,80920.0,0.02,1.42,0.0070999999999999995,1545.0
RELY,-0.0066,0.15439999999999998,-0.050300000000000004,0.14679999999999999,0.5714,0.004,0.017,0.0352,1.77,2620000.0,0.96,22.66,0.0143,2505903.0
NBIX,-0.0096,0.154,-0.013000000000000001,0.0128,-0.1591,-0.1273,0.0152,0.0256,1.37,1560000.0,0.56,119.12,-0.011899999999999999,875940.0
ESE,-0.016399999999999998,0.15380000000000002,0.1014,0.2281,0.6188,0.3411,0.0097,0.0227,1.5,182040.0,0.81,178.65,0.0039000000000000003,148179.0
PTC,-0.0083,0.1535,0.053899999999999997,-0.0998,-0.0741,-0.07339999999999999,0.014199999999999999,0.0154,1.86,997690.0,0.81,170.37,0.0073,808336.0
PEZ,-0.0042,0.1533,-0.13390000000000002,-0.1246,-0.0168,-0.0591,0.012199999999999999,0.011000000000000001,,9470.0,0.04,92.91,0.005600000000000001,402.0
PLOW,-0.07150000000000001,0.1533,0.052300000000000006,0.08990000000000001,0.056799999999999996,0.1494,0.0116,0.0223,2.0,231380.0,0.66,27.16,-0.0195,152046.0
CONY,0.0959,0.1533,-0.15689999999999998,-0.4679,-0.6031,-0.3075,0.0199,0.041100000000000005,,5350000.0,0.96,9.03,0.0379,5149014.0
GXO,-0.021099999999999997,0.1532,0.0288,-0.3118,-0.2475,-0.0706,0.0227,0.019299999999999998,1.56,1540000.0,0.52,40.43,0.0163,800516.0
PII,0.0256,0.1531,-0.1567,-0.4117,-0.5312,-0.319,0.0351,0.027000000000000003,2.89,1810000.0,0.9,39.24,0.0155,1624786.0
IWDL,-0.009000000000000001,0.1531,-0.0781,-0.0575,0.1008,-0.0019,0.0174,0.026000000000000002,,760.0,0.02,38.38,-0.0062,19.0
TATT,-0.12890000000000001,0.153,0.1783,0.47450000000000003,1.2502,0.1943,0.0412,0.0451,1.0,99920.0,0.68,30.67,0.0039000000000000003,67931.0
IMTX,0.10869999999999999,0.153,0.1304,-0.335,-0.5246999999999999,-0.2686,0.0668,0.0499,1.0,698610.0,0.64,5.2,0.015600000000000001,443916.0
CGRO,0.0194,0.15289999999999998,0.0124,0.1066,0.3393,0.165,0.0055000000000000005,0.0178,,1950.0,0.58,26.68,0.0015,1124.0
PKB,-0.0169,0.1528,0.07769999999999999,-0.076,0.061200000000000004,0.016399999999999998,0.0063,0.0126,,56770.0,0.36,76.96,-0.006500000000000001,20621.0
IGC,0.1598,0.1527,0.1449,-0.0345,-0.3714,0.0086,0.018000000000000002,0.0239,1.0,290630.0,1.6,0.34,0.0444,465511.0
SCLX,0.1359,0.1527,-0.5946,-0.7894,-0.8895000000000001,-0.6864,0.0732,0.0637,3.0,106660.0,1.16,4.68,-0.0127,123384.0
TGS,-0.0172,0.1527,0.1233,0.0555,0.5893,0.052300000000000006,0.0268,0.0217,3.0,310300.0,1.06,30.8,0.0033,327383.0
XITK,-0.0101,0.1525,-0.029300000000000003,0.0591,0.2027,0.0282,0.0109,0.012,,3370.0,0.55,178.91,0.0067,1852.0
XXII,-0.1423,0.1525,-0.6978,-0.9265000000000001,-0.995,-0.8207,0.044000000000000004,0.1036,2.0,740880.0,0.37,0.95,-0.0757,272857.0
NBCC,-0.0045000000000000005,0.1523,-0.0236,0.06509999999999999,0.13720000000000002,0.043899999999999995,0.0086,0.0182,,360.0,0.01,25.95,-0.0008,4.0
WCBR,0.0073,0.1522,0.0075,0.1266,0.228,0.0759,0.0138,0.0123,,22090.0,2.99,30.41,0.0149,66106.0
BOAT,0.0007000000000000001,0.1521,0.0641,-0.1115,-0.2091,0.0484,0.005,0.0147,,17260.0,0.54,29.32,-0.0111,9400.0
BLCN,0.0371,0.1521,-0.0649,-0.2004,-0.17859999999999998,-0.1283,0.0487,0.0327,,7440.0,1.23,22.35,0.0542,9181.0
ABOT,-0.006500000000000001,0.152,-0.0447,0.032400000000000005,0.23850000000000002,0.013000000000000001,0.0127,0.0184,,1640.0,0.43,36.67,0.0006,696.0
UUU,0.10279999999999999,0.152,0.16920000000000002,0.1085,0.5878,-0.0084,0.059800000000000006,0.037000000000000005,,29590.0,2.42,2.35,-0.0408,71475.0
FORM,-0.0622,0.1519,-0.13,-0.1844,-0.46520000000000006,-0.3005,0.009399999999999999,0.024900000000000002,2.18,873890.0,0.53,30.78,-0.021,458921.0
BITO,0.07629999999999999,0.1519,0.0669,-0.050300000000000004,-0.177,0.0285,0.0046,0.0182,,7350000.0,1.69,23.43,0.0231,12441858.0
WCLD,-0.0223,0.1518,-0.0587,-0.0174,0.061399999999999996,-0.051399999999999994,0.0173,0.015300000000000001,,212530.0,0.59,35.59,0.011699999999999999,125019.0
MMLG,-0.0085,0.1516,-0.0141,0.0418,0.1351,0.0232,0.008,0.011399999999999999,,23010.0,0.49,30.91,0.002,11248.0
AGRW,-0.0154,0.1516,,,,0.0663,0.01,0.018799999999999997,,151930.0,0.0,26.18,0.0014000000000000002,1.0
RRR,0.0008,0.1516,-0.062400000000000004,-0.038,-0.059800000000000006,0.042300000000000004,0.0375,0.0225,2.0,685900.0,2.08,47.19,0.057800000000000004,1428080.0
HACK,0.0032,0.1515,0.0297,0.14279999999999998,0.2775,0.0839,0.0126,0.0104,,152250.0,0.35,80.74,0.0118,53842.0
TUYA,-0.0492,0.1514,-0.3818,0.4509,0.2195,0.4022,0.020099999999999996,0.042,1.0,3060000.0,0.58,2.51,0.008,1790487.0
NVOH,0.047400000000000005,0.1514,-0.2299,,,-0.23559999999999998,0.0276,0.0285,,1360.0,0.16,37.66,0.0029,224.0
AIRT,0.008,0.15130000000000002,-0.0873,0.1868,-0.2242,-0.0827,0.022099999999999998,0.036000000000000004,,4440.0,0.44,18.3,-0.0108,1949.0
SYF,-0.0501,0.15130000000000002,-0.0643,-0.10289999999999999,0.3009,-0.11599999999999999,0.0213,0.0248,1.96,4970000.0,0.63,57.46,0.0038,3137161.0
GDOT,-0.050499999999999996,0.15130000000000002,0.08349999999999999,-0.136,-0.0706,-0.1344,0.0331,0.0575,2.67,1140000.0,0.5,9.21,0.021099999999999997,571522.0
CRUS,-0.0441,0.1512,-0.0632,0.0111,-0.09570000000000001,0.026099999999999998,0.011000000000000001,0.018000000000000002,1.67,671140.0,0.79,102.18,-0.0204,528017.0
CRWD,0.028300000000000002,0.1512,0.0919,0.2948,0.2733,0.2978,0.017,0.0225,1.67,4340000.0,0.6,444.07,0.0215,2583235.0
SOXY,-0.0151,0.1509,-0.0934,,,-0.0571,0.0054,0.011899999999999999,,3100.0,0.18,46.68,-0.0007000000000000001,559.0
ORIC,0.2553,0.1509,-0.2253,-0.3049,-0.3447,-0.2627,0.0398,0.0647,1.08,755390.0,0.92,5.95,0.013600000000000001,693741.0
SHCO,-0.024900000000000002,0.1507,-0.1752,0.2396,0.1856,-0.1597,0.018000000000000002,0.030899999999999997,1.0,364760.0,0.33,6.26,0.0064,119518.0
BASE,0.0159,0.1507,0.0369,-0.055,-0.34369999999999995,0.1905,0.0235,0.0174,1.59,923000.0,0.48,18.56,0.0305,441767.0
GRNT,-0.0126,0.1506,-0.10279999999999999,-0.1679,-0.16920000000000002,-0.14859999999999998,0.0075,0.0233,1.86,508080.0,0.53,5.5,-0.009000000000000001,269505.0
JETS,-0.0178,0.15039999999999998,-0.10339999999999999,-0.0788,0.054900000000000004,-0.1282,0.0177,0.0183,,2730000.0,1.01,22.1,0.0101,2757157.0
XCH,0.037000000000000005,0.15039999999999998,0.129,-0.9213,,-0.3103,0.008199999999999999,0.0347,,56290.0,0.46,1.4,0.0072,25872.0
MRVL,-0.051399999999999994,0.1503,-0.4042,-0.3028,-0.16949999999999998,-0.44,0.0241,0.033,1.34,19770000.0,0.84,61.85,0.028900000000000002,16618041.0
GV,0.1684,0.1503,0.42310000000000003,0.6087,-0.6923,-0.0902,0.0735,0.045599999999999995,,7690000.0,0.04,2.22,0.13849999999999998,302544.0
H,-0.0496,0.15,-0.0891,-0.1649,-0.1535,-0.1875,0.02,0.0232,2.48,1070000.0,0.65,127.54,0.0058,692448.0
IPM,0.029900000000000003,0.15,0.0049,0.0895,-0.36700000000000005,0.04019999999999999,0.047599999999999996,0.0338,1.0,59820.0,0.88,2.07,0.0197,52912.0
IVEG,0.0028000000000000004,0.15,0.0148,0.0403,0.0946,0.0796,0.0105,0.021099999999999997,,870.0,0.03,21.27,-0.0060999999999999995,28.0
UPV,0.031,0.15,0.14679999999999999,0.337,0.11320000000000001,0.3881,0.0159,0.0126,,5560.0,0.22,75.76,-0.0037,1236.0
COOP,-0.017,0.1499,0.1537,0.31010000000000004,0.5215,0.32799999999999996,0.031200000000000002,0.0273,2.22,1080000.0,0.75,127.5,0.0159,804582.0
SPTE,-0.0104,0.14980000000000002,-0.0176,0.042199999999999994,0.1273,0.0087,0.0073,0.0111,,15570.0,0.26,28.38,0.0039000000000000003,4008.0
FDN,-0.0011,0.14980000000000002,-0.0012,0.08560000000000001,0.217,0.0333,0.0075,0.0116,,506210.0,0.46,251.27,0.0078000000000000005,233226.0
ESP,-0.031400000000000004,0.1496,0.2583,0.18460000000000001,0.6085,0.1748,0.0070999999999999995,0.0255,3.0,16730.0,0.73,35.42,-0.0053,12294.0
UMC,0.029300000000000003,0.1496,0.24539999999999998,0.1628,-0.0404,0.24350000000000002,0.014199999999999999,0.014499999999999999,2.67,14270000.0,0.68,8.07,0.0025,9728779.0
ENTO,-0.0326,0.1495,-0.1567,-0.0556,-0.8540000000000001,-0.3312,0.0672,0.044500000000000005,1.0,678800.0,1.92,0.42,0.053200000000000004,1301640.0
CGNT,0.0919,0.1495,0.1696,0.5293,0.39189999999999997,0.23579999999999998,0.0374,0.0203,3.0,369680.0,0.59,10.69,-0.0009,217069.0
PPIH,-0.034,0.1494,-0.0334,-0.0159,0.5548,-0.08900000000000001,0.0479,0.0533,,30310.0,0.56,13.62,0.0716,16860.0
WYNN,-0.07,0.1492,0.0017000000000000001,0.005,-0.0691,0.055099999999999996,0.013300000000000001,0.023,1.58,2570000.0,0.77,90.91,-0.0064,1987225.0
RFEU,0.0154,0.1491,0.11460000000000001,0.0518,0.08289999999999999,0.1572,0.0079,0.0172,,360.0,0.01,68.45,-0.0031,3.0
FAS,-0.0664,0.1491,-0.1174,-0.1106,0.3872,-0.0048,0.0275,0.0275,,877110.0,0.59,150.25,-0.006,515686.0
CTLP,0.042699999999999995,0.149,-0.1668,0.015,0.33590000000000003,-0.0757,0.029900000000000003,0.0262,1.0,538340.0,0.82,8.79,0.043899999999999995,440635.0
RCL,-0.046799999999999994,0.1489,0.0177,0.0287,0.6141,0.0334,0.0218,0.0207,1.57,2730000.0,0.42,238.4,0.0027,1141280.0
GRNY,-0.0139,0.14880000000000002,0.0264,0.024900000000000002,,0.0326,0.01,0.012199999999999999,,1250000.0,0.81,20.61,0.001,1009247.0
ALOT,0.045899999999999996,0.14880000000000002,-0.2071,-0.35109999999999997,-0.4703,-0.2415,0.0060999999999999995,0.0236,1.0,13910.0,2.66,9.11,-0.0011,36964.0
PPEM,0.0033,0.14880000000000002,0.0782,0.0254,0.0843,0.1075,0.0046,0.0109,,6920.0,0.52,23.09,-0.0040999999999999995,3589.0
XHR,-0.047400000000000005,0.14880000000000002,-0.1671,-0.21059999999999998,-0.20079999999999998,-0.21530000000000002,0.0127,0.022400000000000003,2.29,1030000.0,0.77,11.66,0.0043,797591.0
JHG,-0.0484,0.1487,-0.12710000000000002,-0.177,0.06309999999999999,-0.1408,0.0184,0.0204,2.55,1600000.0,0.86,36.54,0.0014000000000000002,1374160.0
OSS,-0.0078000000000000005,0.14859999999999998,-0.34950000000000003,0.0669,0.10869999999999999,-0.23879999999999998,0.041299999999999996,0.048799999999999996,1.0,126090.0,0.99,2.55,-0.0058,125289.0
UFO,-0.0049,0.14859999999999998,0.0095,0.1373,0.4767,0.0487,0.009399999999999999,0.0104,,45250.0,3.4,24.35,0.0074,153822.0
TINY,0.0175,0.1485,-0.1409,-0.16920000000000002,-0.17800000000000002,-0.1124,0.0043,0.0241,,960.0,0.01,39.5,-0.0051,10.0
AIQ,-0.0125,0.1485,-0.022799999999999997,0.0639,0.1671,0.043,0.0060999999999999995,0.0125,,688040.0,0.54,40.3,0.002,371477.0
GRAL,-0.005600000000000001,0.1484,-0.0481,1.7693,,1.172,0.0446,0.0942,2.5,1440000.0,1.09,38.77,0.035,1568336.0
GK,-0.0064,0.1483,-0.030899999999999997,-0.0248,0.048799999999999996,-0.0053,0.0060999999999999995,0.0115,,2730.0,0.15,21.66,0.0004,422.0
LQDA,-0.1938,0.1483,-0.0344,0.5845,0.1655,0.3231,0.0462,0.0576,1.4,1260000.0,1.71,15.56,-0.066,2153642.0
COCH,0.003,0.1483,0.125,-0.1591,-0.4861,0.1643,0.048600000000000004,0.0436,1.0,17930.0,0.96,1.66,0.0406,17217.0
LRHC,0.0036,0.1482,-0.45039999999999997,-0.8109000000000001,-0.8878,-0.8340000000000001,0.0102,0.0287,,8130000.000000001,0.12,0.14,-0.0014000000000000002,981659.0
ROBO,0.0018,0.1482,-0.0504,0.006500000000000001,-0.0252,-0.0044,0.009300000000000001,0.011899999999999999,,78040.0,0.45,56.01,0.0038,35449.0
GNTA,0.021400000000000002,0.1482,0.09140000000000001,-0.1434,0.4576,-0.0115,0.0417,0.0361,1.0,19710.0,0.04,4.3,0.023799999999999998,702.0
VRNA,0.0454,0.1482,0.0696,1.0804,4.687799999999999,0.5652,0.022400000000000003,0.0313,1.0,1440000.0,0.85,72.69,-0.0189,1223268.0
UPBD,-0.0583,0.1481,-0.1186,-0.2828,-0.2705,-0.1975,0.0218,0.0499,1.62,584470.0,0.73,23.41,-0.0106,429054.0
FBOT,-0.0052,0.1481,-0.0184,0.062400000000000004,0.07919999999999999,0.018799999999999997,0.0072,0.0116,,20560.0,0.62,28.76,0.0,12748.0
MIDD,-0.0176,0.1481,-0.1193,0.0723,0.1023,0.0863,0.027999999999999997,0.024399999999999998,2.5,959140.0,0.92,147.14,0.0147,885287.0
CBNK,-0.017,0.14800000000000002,0.0441,0.18489999999999998,0.6062,0.1379,0.019799999999999998,0.0213,1.5,58860.0,1.19,32.43,-0.0155,69762.0
TRNR,-0.09179999999999999,0.1479,-0.11,-0.6481999999999999,-0.9989,-0.6877,0.0877,0.0781,1.0,12700000.0,0.06,0.89,-0.0703,813040.0
RSPT,-0.0276,0.1479,-0.0331,0.0005,0.0562,-0.0003,0.0079,0.0137,,483180.0,0.44,37.41,-0.0051,211128.0
GIL,-0.0085,0.1478,-0.0969,0.006,0.3665,0.0397,0.014199999999999999,0.02,1.5,783120.0,0.99,48.92,0.001,775814.0
FDCF,-0.0131,0.1478,0.0104,0.0783,0.1863,0.0797,0.003,0.01,,7950.0,0.16,40.78,-0.0032,1281.0
FXL,-0.0154,0.1477,-0.0191,0.0105,0.0861,-0.0038,0.01,0.0128,,30500.0,0.24,147.99,0.0033,7190.0
NTES,-0.0305,0.1476,0.1531,0.34850000000000003,0.1364,0.3342,0.012,0.0342,1.41,1540000.0,0.44,119.02,-0.0125,680096.0
ILDR,-0.0003,0.1475,-0.022099999999999998,0.032799999999999996,0.1729,0.0262,0.01,0.0124,,21240.0,0.31,26.2,0.0068000000000000005,6580.0
EGGQ,-0.001,0.1474,0.0147,,,0.0212,0.0084,0.0151,,7880.0,0.29,40.25,0.0037,2281.0
CRAI,-0.020099999999999996,0.14730000000000001,-0.062400000000000004,0.0098,0.0796,0.0067,0.010700000000000001,0.0174,2.0,52730.0,0.95,188.45,0.0055000000000000005,50230.0
BK,-0.0023,0.14730000000000001,0.022099999999999998,0.13390000000000002,0.5128,0.1607,0.0077,0.0077,1.78,4490000.0,0.82,89.18,0.0031,3695757.0
SSTK,-0.018000000000000002,0.1472,-0.27,-0.3714,-0.5529999999999999,-0.38880000000000003,0.025099999999999997,0.0315,2.5,476870.0,0.4,18.55,0.0363,192180.0
CARG,-0.0331,0.1471,0.0212,-0.1014,0.3496,-0.1294,0.0194,0.0301,1.57,1320000.0,0.62,31.81,0.0079,813063.0
CHEF,-0.0356,0.1471,-0.0256,0.5199,0.5882999999999999,0.25239999999999996,0.018600000000000002,0.0217,1.12,505320.0,0.82,61.77,-0.0339,412773.0
PCEM,-0.0102,0.147,0.0398,0.039,,0.0658,0.0062,0.011399999999999999,,1920.0,0.13,10.7,0.0002,248.0
CNH,-0.032799999999999996,0.1469,-0.0015,0.1793,0.1634,0.1439,0.029900000000000003,0.024900000000000002,2.05,19190000.0,0.86,12.96,0.0086,16436738.0
ION,0.0087,0.1469,0.053099999999999994,-0.0983,-0.1591,0.0795,0.0063,0.0115,,1590.0,1.22,27.38,0.0083,1951.0
OPTX,0.2059,0.1469,0.025,0.6564,-0.4794,-0.3492,0.11779999999999999,0.0596,,107050.0,0.7,1.64,0.159,74910.0
PJFG,-0.0051,0.1466,-0.0109,0.0408,0.1505,0.0113,0.0064,0.010700000000000001,,4030.0000000000005,0.22,96.19,0.0036,900.0
PDLB,-0.050300000000000004,0.1466,0.032,0.0393,0.5143,0.0169,0.0187,0.020499999999999997,1.0,47860.0,0.52,13.22,-0.0134,24845.0
AVAV,0.013000000000000001,0.1466,0.083,-0.1493,-0.1497,0.08929999999999999,0.031200000000000002,0.0212,1.38,482670.0,0.84,167.64,0.0055000000000000005,407708.0
SNSR,-0.0275,0.1465,-0.0489,0.0175,-0.0407,0.013500000000000002,0.0036,0.015300000000000001,,24900.0,0.31,35.37,-0.008100000000000001,7720.0
TTEK,0.0077,0.1465,0.1844,-0.1379,-0.1898,-0.11019999999999999,0.0048,0.028399999999999998,1.86,2420000.0,1.02,35.45,-0.0042,2460693.0
GRND,0.0089,0.1464,0.31920000000000004,0.607,1.5315,0.3296,0.0213,0.0177,1.25,2069999.9999999998,0.63,23.72,-0.0271,1302873.0
OXM,-0.050300000000000004,0.1464,-0.2432,-0.284,-0.495,-0.3104,0.0338,0.032400000000000005,3.4,501300.0,0.42,54.33,0.0191,212491.0
FDTX,-0.0166,0.1464,-0.037200000000000004,0.0132,0.0803,-0.0031,0.0076,0.0125,,21740.0,0.4,35.24,0.003,8675.0
ZKH,0.0317,0.1463,-0.1182,-0.2023,-0.7186,-0.1182,0.0275,0.026600000000000002,1.0,37470.0,1.05,3.1,0.0215,39318.0
NMM,-0.0444,0.1462,-0.1223,-0.27190000000000003,-0.21530000000000002,-0.1143,0.009300000000000001,0.019299999999999998,1.0,124260.0,0.44,38.34,-0.024399999999999998,54740.0
HSII,0.0023,0.1462,0.0452,-0.0361,0.23199999999999998,-0.0232,0.0072,0.0144,2.0,158940.0,0.69,43.28,0.0098,109988.0
HCI,-0.0063,0.146,0.3883,0.5043,0.594,0.3997,0.0101,0.021099999999999997,1.67,144200.0,0.48,163.11,-0.0054,69705.0
OOMA,-0.0319,0.1458,-0.0729,-0.043,0.7648999999999999,-0.049800000000000004,0.0138,0.015700000000000002,1.29,136740.0,0.41,13.36,-0.008199999999999999,56175.0
SIXG,-0.0149,0.1458,-0.057300000000000004,0.0429,0.1705,-0.03,0.0089,0.0123,,25940.0,0.55,46.22,0.0013,14285.0
IXN,-0.018500000000000003,0.1458,-0.0279,0.0173,0.0895,-0.012199999999999999,0.0074,0.0121,,329150.0,0.22,83.72,0.0004,73609.0
OP,-0.0254,0.1457,-0.2804,-0.47619999999999996,-0.7027,-0.3362,0.028999999999999998,0.0368,,19360.0,0.1,0.77,0.026699999999999998,2009.0
NOG,-0.0661,0.14550000000000002,-0.1867,-0.3493,-0.3396,-0.2777,0.0132,0.030899999999999997,1.85,2009999.9999999998,0.7,26.84,-0.0022,1403756.0
NULG,-0.0059,0.1454,0.0181,0.0111,0.1407,0.0229,0.0084,0.0104,,73420.0,0.32,87.81,0.0032,23569.0
FRPT,0.019299999999999998,0.14529999999999998,-0.1535,-0.4359,-0.32,-0.4268,0.0297,0.0275,1.56,1640000.0,0.64,84.89,-0.0066,1040022.0
CRON,-0.0144,0.14529999999999998,0.0406,0.0049,-0.2626,0.0149,0.0175,0.0259,2.0,1790000.0,0.58,2.05,-0.0097,1032452.0
HLT,-0.0232,0.1452,-0.0495,-0.0096,0.1998,-0.0021,0.0132,0.0171,2.46,2460000.0,0.6,246.64,-0.0005,1463520.0
LOMA,0.08460000000000001,0.1451,0.1889,0.2138,0.7954000000000001,0.1173,0.021,0.0226,1.0,358970.0,1.02,13.34,0.0254,365929.0
ARKX,-0.011200000000000002,0.1449,0.032400000000000005,0.1501,0.3006,0.0441,0.0171,0.0158,,87370.0,0.79,20.38,0.0049,68672.0
CLIX,0.002,0.1449,-0.0636,0.0453,0.1364,0.0708,0.0052,0.0123,,1580.0,0.15,49.0,0.006500000000000001,243.0
AIO,0.0018,0.1449,-0.07769999999999999,0.0044,0.138,-0.0803,0.0060999999999999995,0.0095,,101040.0,0.38,22.68,0.0013,38387.0
SYNA,-0.0716,0.1449,-0.15410000000000001,-0.17809999999999998,-0.3552,-0.2047,0.0264,0.0271,1.6,543250.0,0.64,60.7,-0.024300000000000002,348214.0
RMD,-0.0124,0.1448,0.0596,0.0254,0.1223,0.0735,0.011699999999999999,0.0092,1.9,1120000.0,0.58,245.49,-0.0012,644419.0
FRSH,-0.054900000000000004,0.1448,-0.1548,-0.0253,0.0347,-0.09519999999999999,0.021099999999999997,0.0259,1.78,3140000.0,1.15,14.63,0.0083,3629183.0
OPTZ,-0.0184,0.1446,-0.0608,-0.056799999999999996,0.1208,-0.0169,0.0105,0.0155,,11320.0,0.09,29.02,0.0014000000000000002,998.0
CBLL,-0.018799999999999997,0.1446,-0.3009,-0.3096,,-0.3331,0.022799999999999997,0.037200000000000004,1.0,314000.0,0.8,17.26,-0.0165,252440.0
SSYS,-0.0542,0.1444,-0.0652,0.1457,0.0902,0.1766,0.023,0.0341,1.6,507510.0,0.54,10.46,-0.0123,273620.0
DB,0.008100000000000001,0.1444,0.402,0.6643000000000001,0.6790999999999999,0.6692,0.0129,0.014199999999999999,2.26,4480000.0,0.97,28.46,0.0004,4352444.0
ANEB,0.099,0.14429999999999998,-0.11900000000000001,-0.27449999999999997,-0.6349,-0.3393,0.0652,0.0385,1.0,27650.0,0.9,1.11,-0.0089,24907.0
LIND,-0.0527,0.14429999999999998,-0.09359999999999999,-0.24170000000000003,0.2994,-0.1509,0.0235,0.0304,1.67,358860.0,0.58,10.07,0.0121,207728.0
SIMS,-0.0264,0.14429999999999998,-0.0336,-0.0664,-0.0582,-0.0336,0.0139,0.0146,,1500.0,0.62,33.02,-0.0022,930.0
FONR,0.031,0.14429999999999998,-0.0536,-0.061200000000000004,-0.029900000000000003,-0.0779,0.0358,0.0318,,17150.0,1.36,13.96,0.019,23347.0
CNDT,0.0673,0.1442,-0.3653,-0.355,-0.3636,-0.41090000000000004,0.0378,0.0358,1.0,1230000.0,1.54,2.38,0.057800000000000004,1886851.0
RODE,0.0326,0.1441,0.1152,0.046799999999999994,0.1515,0.13390000000000002,0.0103,0.016200000000000003,,740.0,0.0,31.08,0.0,0.0
ADXN,0.049400000000000006,0.14400000000000002,0.1565,-0.2329,0.11109999999999999,0.2143,0.0363,0.056299999999999996,4.5,7840.0,0.18,8.5,0.0353,1384.0
PYPL,-0.0017000000000000001,0.1439,-0.0467,-0.1561,0.10310000000000001,-0.1629,0.0077,0.013500000000000002,2.26,11640000.0,0.54,71.45,-0.0028000000000000004,6329755.0
GAST,-0.0171,0.1438,-0.0371,-0.022400000000000003,0.0556,0.0067,0.0085,0.0109,,50.0,0.04,27.13,-0.0149,2.0
ASTE,-0.07150000000000001,0.1438,0.2657,0.071,0.1691,0.16699999999999998,0.0146,0.0256,2.0,158980.0,0.63,39.21,-0.022000000000000002,100409.0
UNFI,-0.0373,0.1438,-0.0719,0.3444,1.6513999999999998,0.0776,0.025699999999999997,0.023700000000000002,2.77,754590.0,0.58,29.43,-0.0064,437735.0
FBCG,-0.009399999999999999,0.1438,-0.053200000000000004,-0.0127,0.1079,-0.045599999999999995,0.0083,0.0147,,697410.0,0.49,44.15,0.0043,342428.0
APAM,-0.0684,0.1438,-0.0218,-0.109,-0.08380000000000001,-0.029900000000000003,0.0024,0.0196,3.0,644120.0,0.78,41.29,-0.0101,502523.0
VNET,0.01,0.1437,-0.5853,0.7334999999999999,2.1186000000000003,0.2764,0.0449,0.0738,1.15,9550000.0,0.4,6.05,-0.0664,3801857.0
CXM,-0.033,0.1437,-0.0755,0.0567,-0.34869999999999995,-0.0296,0.0189,0.016399999999999998,2.86,1730000.0,0.57,8.2,0.018600000000000002,977359.0
GTEK,-0.0039000000000000003,0.1434,-0.0256,0.04,0.1075,0.0262,0.006500000000000001,0.0121,,19890.0,0.3,33.16,0.003,5988.0
HGV,-0.07150000000000001,0.1434,-0.059000000000000004,-0.0688,-0.09179999999999999,-0.0092,0.0191,0.0316,2.1,1170000.0,0.74,38.59,-0.0039000000000000003,869611.0
HPE,-0.004,0.1433,-0.1698,-0.1791,-0.013999999999999999,-0.17800000000000002,0.0137,0.016,2.06,22210000.0,0.64,17.55,0.0006,14226894.0
NXST,-0.0263,0.1433,0.1464,0.0572,0.0254,0.08539999999999999,0.0171,0.0223,1.67,599470.0,0.46,171.46,0.0043,276152.0
S,-0.016399999999999998,0.1433,-0.10529999999999999,-0.25120000000000003,-0.127,-0.10859999999999999,0.0235,0.0181,1.56,5250000.0,0.72,19.79,0.020099999999999996,3788634.0
FC,-0.0161,0.1432,-0.2918,-0.3517,-0.3822,-0.38189999999999996,0.0179,0.024300000000000002,1.0,143990.0,0.43,23.23,0.0131,61528.0
LAKE,0.051,0.1431,-0.2407,-0.0875,0.0989,-0.26539999999999997,0.035,0.0282,1.0,88320.0,0.85,18.77,-0.0016,75050.0
IONS,0.008199999999999999,0.14300000000000002,0.0291,-0.0139,-0.141,-0.048600000000000004,0.02,0.024900000000000002,1.75,1670000.0,0.57,33.26,-0.0072,943055.0
TDIV,-0.0159,0.1429,-0.0216,0.0204,0.1057,0.0252,0.006999999999999999,0.011399999999999999,,151390.0,1.21,80.44,-0.0040999999999999995,183100.0
SVOL,-0.0692,0.1429,-0.1402,-0.1654,-0.20800000000000002,-0.1265,0.0204,0.0369,,1210000.0,0.57,18.16,-0.0141,688449.0
DISO,-0.0068000000000000005,0.14279999999999998,-0.10310000000000001,-0.2032,-0.2325,-0.1539,0.0105,0.0174,,15080.0,0.29,14.21,0.0070999999999999995,4436.0
LEVI,0.024,0.14279999999999998,-0.025,0.1082,-0.179,0.0364,0.0275,0.0175,1.64,2570000.0,0.88,17.93,0.0352,2273303.0
OTLY,0.0711,0.1427,0.2893,-0.2076,-0.5867,-0.2268,0.015600000000000001,0.0365,1.62,176960.0,0.38,10.25,-0.0019,66674.0
MRP,-0.021,0.1427,0.1777,,,0.2776,0.0088,0.0179,1.0,1690000.0,0.88,28.03,-0.0028000000000000004,1486152.0
HLIO,-0.0649,0.1426,-0.20850000000000002,-0.38909999999999995,-0.43060000000000004,-0.3127,0.031400000000000004,0.0315,1.6,306810.0,1.24,30.68,-0.0039000000000000003,379311.0
ACMR,-0.0736,0.1424,-0.1344,0.2217,-0.034300000000000004,0.4927,0.0382,0.0538,1.25,1820000.0,0.47,22.54,-0.0213,861690.0
EQT,-0.0055000000000000005,0.1424,0.1085,0.2577,0.3285,0.2078,0.008,0.0195,1.72,8640000.0,0.89,55.69,-0.0004,7729289.0
GARP,-0.0167,0.1421,-0.014199999999999999,0.0337,0.1545,0.0032,0.006999999999999999,0.0128,,83090.0,0.3,56.43,-0.0007000000000000001,24594.0
